trend_timestamp,topic_category,country,tweet_volume,mention_count,retweet_count,trend_score,sentiment_index,impressions,engagement_count
17-01-2025,Cloud,USA,9698,6606,9770,0.737849886,0.859162142,2511,18112
20-01-2025,Finance,UK,3252,9998,,0.381449511,0.697600483,3377,11993
20-01-2025,Finance,India,7582,5776,6353,0.034178508,0.41458361,91039,43465
06-01-2025,AI,UK,7674,9768,8718,0.075389226,0.425373937,55480,16967
14-01-2025,Cloud,India,2019,9416,9408,0.63403964,,78144,21595
15-01-2025,Sports,UK,1482,5220,461,-0.257818332,,57520,
01-01-2025,Finance,Germany,7904,8063,401,,0.800796945,11442,7210
22-01-2025,Sports,India,758,7185,5564,-0.556644116,0.31651821,25007,38580
,Finance,India,5599,7878,5544,0.151098719,0.237535646,86681,35902
02-01-2025,AI,UK,3371,,367,-0.483732642,0.322259373,85228,16089
,Sports,India,5849,588,3839,0.929888632,0.458735689,79844,34499
21-01-2025,AI,Germany,1718,3927,1306,0.140025614,0.079382224,,40294
12-01-2025,Sports,USA,8502,4054,5622,-0.033690318,0.356898861,73651,48264
,Sports,Germany,4827,,3436,-0.814389468,0.506833088,56747,10939
14-01-2025,Finance,UK,9475,5899,9031,0.577377348,0.051869179,22245,44174
12-01-2025,AI,,4087,1603,1301,0.099942072,0.92383518,57032,43698
10-01-2025,AI,India,2948,2832,1287,-0.749419612,0.008899759,41704,29714
01-01-2025,AI,India,,2374,104,-0.458645371,0.46254164,83113,44999
12-01-2025,Sports,India,8453,4154,8550,-0.310897513,0.04886381,59184,37912
05-01-2025,Sports,USA,,5074,1688,-0.65908072,0.071829476,69829,15187
15-01-2025,Finance,USA,5631,9602,6849,-0.594527007,0.199364739,50047,13145
06-01-2025,Cloud,India,8071,7297,9765,0.79271908,0.816886813,14816,27922
02-01-2025,Finance,Germany,8207,6353,5534,-0.119786644,0.896953649,,5127
17-01-2025,Cloud,USA,2954,4969,4382,0.762229871,0.845041966,23367,32370
21-01-2025,Sports,Germany,4810,2771,7932,-0.371248728,0.226039038,97258,7048
17-01-2025,Sports,Germany,,4523,7163,-0.89584909,0.854743665,72685,6575
16-01-2025,Finance,India,1832,1621,7447,0.478228724,0.084779054,81475,20682
13-01-2025,,Germany,9503,2875,3318,-0.196894217,0.513682558,59181,22542
,Cloud,UK,4007,6431,1844,0.138868396,0.150086697,64571,31990
05-01-2025,Finance,Germany,5589,7803,5159,-0.004599391,0.869086917,63039,12327
08-01-2025,Sports,USA,1292,1401,7416,0.014102159,0.252680284,65671,23246
14-01-2025,Sports,India,8072,8956,5479,-0.733619724,0.269240899,55145,26306
03-01-2025,Cloud,USA,8480,9371,3112,-0.387620199,0.673361802,9745,3196
08-01-2025,Finance,Germany,4867,7744,3397,-0.536064326,0.137615614,32429,15617
15-01-2025,Sports,UK,5093,9697,,-0.20026711,0.675311743,83036,43949
06-01-2025,Sports,Germany,7860,5921,6501,-0.307606133,0.29290752,96061,36897
12-01-2025,Cloud,USA,9038,4878,4452,-0.920143737,0.509337536,35924,3318
12-01-2025,Sports,India,312,7896,5970,0.773629985,0.14808609,24542,42943
08-01-2025,Finance,UK,9487,3611,1400,0.597907966,0.923863262,27303,19019
16-01-2025,Cloud,UK,8305,,7983,-0.406090083,0.02932772,43454,46201
06-01-2025,Finance,,6078,396,7806,0.526836672,0.476588937,75581,38224
10-01-2025,AI,India,8704,6004,2195,0.612262094,0.424281864,30178,10700
07-01-2025,Cloud,India,216,3853,6008,-0.081777354,0.875784683,72963,18826
10-01-2025,Finance,Germany,3735,2399,6248,-0.49799237,0.121319415,7904,31863
08-01-2025,Cloud,,4018,5805,4334,0.252962293,0.470828112,55120,6212
07-01-2025,Sports,UK,8248,4757,9502,0.907083628,0.336797607,91515,4759
03-01-2025,Sports,Germany,3443,2447,3252,,0.280209597,56129,18219
13-01-2025,Finance,India,8908,862,8075,-0.913066597,0.412260078,52181,40309
04-01-2025,AI,Germany,3543,9867,3330,-0.853766342,0.661709588,38533,33775
17-01-2025,AI,Germany,7077,,8392,0.138826311,0.126988457,48882,14256
01-01-2025,Cloud,Germany,7387,7241,,-0.523241023,0.335572819,38050,30027
02-01-2025,AI,UK,4046,8954,3689,0.003496821,0.036706725,82752,13887
02-01-2025,Finance,USA,2367,1582,4104,-0.87255767,0.503661337,62352,40194
04-01-2025,AI,Germany,7036,9183,2006,0.249288548,0.771054725,27021,33279
04-01-2025,AI,India,6628,,6824,-0.832407717,,86807,26287
10-01-2025,Sports,UK,517,3597,1857,-0.062407894,0.210473924,90921,33372
22-01-2025,Cloud,Germany,3666,5547,728,-0.107342849,0.415385896,30991,13684
16-01-2025,,UK,9571,8704,139,0.175576416,0.831031021,76906,5392
06-01-2025,Cloud,Germany,3679,4793,1054,0.862535417,0.138960522,73653,42229
24-01-2025,Sports,India,7009,5325,3005,0.690072834,0.851549944,,9241
21-01-2025,Cloud,USA,,1823,9040,0.155879282,0.237815912,40068,1493
12-01-2025,Finance,USA,4403,9025,1978,0.228322035,0.870872373,52858,16908
08-01-2025,AI,USA,877,9349,1883,0.5663063,0.408962272,58026,25566
12-01-2025,Cloud,USA,1791,9853,8314,-0.617865962,,31216,19123
09-01-2025,Cloud,Germany,8367,4847,5444,0.539214324,,9589,37933
11-01-2025,Cloud,Germany,2843,6312,7056,-0.64305493,0.434441888,1548,6664
16-01-2025,Cloud,UK,5976,3074,768,-0.57230753,0.941670974,78896,3342
08-01-2025,,UK,107,9517,5490,-0.048925959,0.143330422,69134,1504
16-01-2025,,India,5730,6022,1550,-0.345752961,0.177198785,81338,26016
20-01-2025,AI,Germany,3700,2259,1525,-0.147364984,0.308926187,49246,20189
04-01-2025,Cloud,Germany,3716,6870,900,-0.919414904,0.316428971,32994,3992
06-01-2025,Finance,India,6782,9109,6346,0.145271991,0.975642225,38321,29553
07-01-2025,AI,Germany,4704,5415,9718,-0.267737999,0.328212642,82808,17604
16-01-2025,Cloud,UK,348,6811,829,-0.393802431,0.812124665,38422,46451
09-01-2025,Sports,Germany,4478,4581,9941,0.371682678,0.635330086,25921,38683
09-01-2025,AI,USA,5541,2773,9058,-0.354788341,0.433584198,13075,40650
19-01-2025,Finance,USA,3896,5412,8998,0.259871814,0.116012235,72033,
12-01-2025,Finance,Germany,9032,8713,5512,0.883997405,0.776830841,60157,35322
01-01-2025,Sports,India,883,9054,5732,-0.675793871,0.93688248,17094,33943
17-01-2025,Sports,UK,6210,3996,9103,0.924489387,0.488080198,21323,42915
16-01-2025,Cloud,UK,3498,1443,8799,0.292286311,0.969457041,40732,33202
03-01-2025,Sports,Germany,9648,481,4927,0.460433984,0.669743741,,20009
15-01-2025,Finance,Germany,8257,4642,6857,0.795813228,0.688650606,2415,43791
02-01-2025,Sports,India,3322,7956,8746,0.439734038,0.272025768,93326,35853
22-01-2025,Cloud,USA,2717,3282,7310,-0.827036676,0.561155726,45682,17880
15-01-2025,Finance,USA,6595,3327,1167,-0.761095319,0.308288972,31966,49049
03-01-2025,Finance,UK,4128,4446,7396,0.962708616,0.485577552,84494,31884
19-01-2025,Cloud,India,4308,708,2419,0.259434535,0.605981081,24090,37695
13-01-2025,Cloud,UK,9381,7800,2738,0.549340435,0.601389211,37331,14630
17-01-2025,Cloud,,502,9980,9891,-0.808335051,0.153591509,28961,37562
07-01-2025,Cloud,UK,7076,1267,9849,-0.126677126,0.691677548,81171,35890
13-01-2025,AI,UK,9978,1687,3634,0.081147997,0.770619304,16216,42580
16-01-2025,Finance,UK,916,8106,7465,0.42320462,0.998850538,79730,14828
17-01-2025,Sports,Germany,9724,229,9692,-0.728785606,0.836725298,42831,47496
13-01-2025,Sports,Germany,2209,2239,3427,-0.672974045,,61728,
18-01-2025,Cloud,USA,2536,5020,221,0.838231601,0.694794297,87702,33330
17-01-2025,AI,India,5512,7785,595,0.480276947,0.727467327,76951,32161
22-01-2025,Sports,Germany,8312,1342,9836,-0.808372396,0.668677648,30093,47012
17-01-2025,Finance,UK,2368,9620,5459,0.73425341,0.232764258,76141,20904
07-01-2025,Finance,India,2709,4780,8393,-0.800819557,0.774573389,27830,47284
16-01-2025,Sports,India,5121,5514,8956,0.93327405,,22637,29879
14-01-2025,Finance,India,7200,559,8172,-0.002776366,0.425511362,10362,35109
17-01-2025,Cloud,UK,,3101,4137,-0.213969022,0.312237951,54343,39560
02-01-2025,Finance,,403,102,9744,-0.215063519,0.970998865,3816,48027
23-01-2025,Finance,Germany,5190,428,4444,-0.742486879,0.161029749,93733,28229
17-01-2025,Sports,UK,551,1592,,0.637716943,0.971726888,39894,39107
,Finance,India,9234,6214,6904,-0.441693636,0.157143283,62894,44807
06-01-2025,Finance,India,9615,234,,-0.090753166,0.381060868,48403,21225
22-01-2025,Finance,,7530,9023,9737,-0.355103708,0.467332986,67372,48739
23-01-2025,Cloud,USA,8698,1052,5704,0.916980862,0.7320924,58052,29415
08-01-2025,Cloud,UK,3431,8292,7538,-0.710704306,0.921281001,99684,6189
23-01-2025,AI,India,8509,8374,6838,-0.056875333,0.350250054,59635,36309
21-01-2025,Finance,USA,9427,4673,5582,0.265338242,0.726119797,61601,2413
17-01-2025,AI,Germany,1081,3079,7273,-0.401353298,0.447742122,82364,
06-01-2025,Cloud,India,8136,3810,6881,,0.610328713,80549,22180
06-01-2025,Sports,India,2762,4742,9427,-0.819233607,0.355350505,55224,15409
18-01-2025,Cloud,USA,656,3462,4643,0.528414962,0.665377656,50117,8666
08-01-2025,Finance,USA,,6294,9474,-0.927126836,0.142559745,97575,11444
10-01-2025,Sports,India,3891,9653,4401,-0.058781948,0.36617012,68849,8004
10-01-2025,Finance,Germany,3908,4966,1114,-0.571767423,0.698425991,44878,13607
10-01-2025,AI,Germany,4929,4209,5980,-0.264449915,0.02424034,10948,36719
19-01-2025,Finance,Germany,7092,943,4677,0.501446744,0.691686346,2716,38301
19-01-2025,Cloud,Germany,7448,857,2697,0.321681285,0.531239367,65634,17880
14-01-2025,Finance,India,,4430,4859,0.486236879,0.712275862,20855,30068
15-01-2025,Sports,Germany,220,219,7864,0.011005227,0.772967499,66125,13148
19-01-2025,Sports,Germany,2176,5464,570,-0.583221608,0.645660456,86547,44742
23-01-2025,AI,,,1039,3291,0.75215144,0.300159606,55559,6956
16-01-2025,Cloud,Germany,5096,6449,6431,0.721654387,0.404330155,53047,19914
01-01-2025,Sports,Germany,6677,1102,8791,0.815807374,0.914193319,38605,3885
04-01-2025,Sports,USA,6467,2720,1555,0.561554072,,21149,47856
24-01-2025,Cloud,UK,1458,,,0.746510418,0.279122073,48492,45640
07-01-2025,,Germany,747,821,6870,-0.882070505,0.959117458,,47093
,Cloud,India,6071,311,8595,0.584562348,0.136701085,45541,20952
15-01-2025,Finance,Germany,,9872,7305,-0.833760124,0.48258677,47634,17263
09-01-2025,AI,Germany,8522,2819,7106,0.053273433,0.952557236,94466,49513
20-01-2025,AI,USA,6715,7699,4654,0.921634666,0.164379035,44608,7974
19-01-2025,Sports,,4608,2453,903,0.718471838,0.659978247,70815,8184
15-01-2025,Sports,Germany,366,741,5937,0.317235458,0.863943719,61564,24791
24-01-2025,Sports,USA,2639,5238,3448,0.618170693,0.141830507,96861,33713
11-01-2025,AI,USA,7034,8578,,0.006521027,0.844099501,11136,43333
10-01-2025,AI,UK,4461,2625,1688,-0.301296574,,75930,47892
03-01-2025,Cloud,USA,2793,6565,6064,-0.653711195,0.274369978,82274,34529
13-01-2025,Finance,Germany,,8682,7835,-0.396296048,0.781742723,91842,
05-01-2025,AI,USA,8686,1821,9802,-0.188766906,0.452415694,76596,
01-01-2025,Cloud,Germany,9519,4051,3160,-0.067136059,,14373,15281
18-01-2025,Sports,USA,,4192,4413,0.856031537,,62552,48196
08-01-2025,Cloud,UK,3175,1157,9781,0.162127217,0.614298162,88699,4128
06-01-2025,,USA,5150,5270,8792,0.278278759,0.149797178,76070,19981
11-01-2025,Finance,UK,7385,2480,1324,0.307584332,0.259428593,91304,49723
06-01-2025,Finance,Germany,2224,1357,7848,-0.326457396,0.228567208,63402,3150
05-01-2025,,India,2843,8472,9953,0.203168532,0.936824351,82484,37407
22-01-2025,Cloud,UK,925,3835,6551,-0.760575872,0.929532854,98497,
08-01-2025,Cloud,UK,175,3498,3047,-0.940642841,0.405333782,43676,47944
02-01-2025,AI,UK,9442,8580,8682,-0.771950619,0.808607604,,33583
07-01-2025,Sports,UK,7778,8056,1275,-0.135331906,0.291271907,7756,21569
13-01-2025,Finance,Germany,9601,3702,473,0.26269066,0.481659018,60785,29390
10-01-2025,Sports,USA,7797,5182,8747,0.141495669,0.639661976,95496,26893
09-01-2025,Cloud,USA,6764,3281,2910,0.594869298,0.858451365,49981,5148
04-01-2025,Sports,India,4613,3974,5367,0.849358596,0.209412016,96968,27198
19-01-2025,Sports,USA,6886,9878,8292,0.21913724,0.704691208,55888,22447
06-01-2025,AI,Germany,4094,940,1844,-0.509260366,0.215805709,99142,38327
07-01-2025,Cloud,UK,620,3189,4016,-0.310366127,0.331087429,74918,14234
22-01-2025,Cloud,Germany,2878,9191,,0.770349839,0.128126229,97626,8276
02-01-2025,Finance,USA,7603,2775,2339,-0.411642331,0.734875916,33589,40878
,Sports,USA,4248,938,5549,-0.839265417,0.396378436,18590,3521
16-01-2025,Finance,UK,2389,7113,8225,,0.11655315,28590,7500
08-01-2025,Cloud,Germany,7303,1133,8353,-0.170601315,0.848335774,44560,21403
07-01-2025,AI,USA,4347,9991,6046,,0.547891347,67477,12914
01-01-2025,Finance,,5782,4456,2236,0.478651019,0.22018368,90935,15723
22-01-2025,,USA,9303,6146,8631,-0.650719735,0.01750117,,23536
19-01-2025,Finance,UK,2396,2755,7032,-0.869041545,0.158270369,85868,41621
04-01-2025,Cloud,UK,159,6637,8599,-0.111515786,0.071476083,,35764
22-01-2025,Cloud,Germany,888,7428,2662,0.765988638,0.669227694,39052,10383
17-01-2025,Cloud,USA,6676,9662,2030,0.561741066,0.885279222,67223,4370
04-01-2025,Sports,USA,5747,5051,4668,-0.212377097,,67684,44896
15-01-2025,Finance,UK,7702,5317,4960,0.968835218,0.308906366,9221,30809
15-01-2025,Cloud,UK,6431,157,9166,-0.672787357,0.525214986,86901,21621
,Sports,India,1624,1821,,0.079844712,0.749995733,89826,
19-01-2025,Cloud,USA,2784,,9191,0.403668005,0.420017101,2823,10458
01-01-2025,Cloud,USA,5555,6971,3309,0.962474151,0.042296365,30227,49358
15-01-2025,Sports,USA,1383,,6115,-0.153180742,0.924598678,44944,34403
22-01-2025,Cloud,Germany,7651,7552,758,-0.593950212,0.526023956,14416,36922
11-01-2025,Finance,Germany,6588,307,9627,-0.434277071,0.090258962,8820,36845
23-01-2025,Sports,USA,1428,5618,427,-0.156127133,0.787287464,67588,35184
08-01-2025,AI,USA,1107,4289,1577,-0.779999258,0.435216548,13357,
06-01-2025,,India,2574,8042,3625,0.847391146,0.330454989,3135,29692
22-01-2025,Cloud,UK,7990,3589,8610,-0.346429048,0.374807732,37644,30714
01-01-2025,AI,Germany,4509,4611,6961,-0.708320049,0.252149436,48532,6190
11-01-2025,AI,USA,9705,2995,3694,-0.477324757,0.937036543,95029,18719
15-01-2025,Finance,UK,6832,9521,4536,0.851523465,0.734994344,15485,32230
,Sports,USA,8900,9934,1657,-0.184224762,,11772,21275
02-01-2025,AI,UK,6130,,7380,0.399778783,0.790721455,22147,8884
17-01-2025,Sports,USA,9763,5912,9657,-0.215557421,0.673606161,96502,10776
17-01-2025,Cloud,India,627,7386,9928,0.606274483,0.474128184,88158,32486
07-01-2025,,UK,,4142,9817,-0.935309055,0.576383669,3436,
08-01-2025,Sports,India,9236,9098,5684,-0.073436338,0.932663036,52566,3730
08-01-2025,Finance,UK,8606,6341,9293,-0.178860973,0.542266358,43151,10216
06-01-2025,Cloud,Germany,5434,4974,4801,-0.007092492,0.74113389,6685,11968
05-01-2025,Finance,UK,8128,3298,8006,0.211381796,0.499143174,49934,4242
15-01-2025,AI,UK,,,4712,-0.462296027,0.716012416,16811,38656
15-01-2025,AI,UK,8887,521,4882,0.710069141,0.923343107,97445,9030
10-01-2025,Sports,Germany,7997,1350,2476,0.696802569,0.112302829,33783,21319
08-01-2025,Cloud,USA,468,7998,5457,-0.181052231,0.768747905,31939,22106
16-01-2025,Finance,Germany,4345,,4264,-0.434518846,0.02028062,,44395
17-01-2025,Sports,India,2200,9012,,0.085063139,0.698238513,1310,41736
03-01-2025,Finance,Germany,4308,5191,5518,-0.254352253,0.020065484,29765,44553
12-01-2025,Sports,India,2337,6167,4158,-0.308425817,0.506088709,70925,49704
,AI,India,7910,2866,9504,0.198605885,0.595736357,15864,3276
12-01-2025,Cloud,USA,3931,2711,8204,0.242564703,0.415783412,44020,26615
14-01-2025,AI,India,6929,1315,7003,-0.093051752,0.709956095,91148,
23-01-2025,,Germany,6080,2368,8637,0.126856395,0.744255223,59589,3201
24-01-2025,Sports,UK,5896,6807,1510,-0.673867052,0.9069929,76517,42404
10-01-2025,Cloud,Germany,6587,2800,1843,0.211834941,0.628505166,86051,48110
07-01-2025,Sports,India,6442,1589,4681,-0.532715844,0.39664486,86357,40314
04-01-2025,Finance,USA,6128,9248,555,0.649393766,0.311753982,38145,16365
16-01-2025,Finance,Germany,168,5554,9630,-0.912354084,0.9686613,44426,34231
19-01-2025,Cloud,Germany,,2796,5852,-0.324407097,0.087384263,94934,31693
22-01-2025,Sports,Germany,7868,3885,2349,-0.872727297,0.214237636,95575,24855
20-01-2025,AI,Germany,3644,3179,1415,-0.775587316,0.370212646,29591,45665
03-01-2025,AI,India,6665,3474,9442,-0.35937562,0.698851487,7321,29660
23-01-2025,Finance,USA,1363,5087,8351,-0.030656698,0.466718122,68923,17588
11-01-2025,Finance,India,5298,6632,8940,0.346948321,0.754048074,69047,30982
22-01-2025,Finance,UK,5810,3391,9929,0.249874893,0.120393598,72547,16626
12-01-2025,,Germany,7526,3832,,-0.856318322,0.348190465,50924,17568
,Finance,UK,5252,2590,3104,-0.465459401,0.230081538,25510,14999
04-01-2025,,,5050,1313,6122,-0.245124023,0.218326035,55034,15156
18-01-2025,Finance,India,6267,9612,6135,0.68343243,0.585693405,37960,29029
03-01-2025,Sports,USA,2072,6762,1588,0.930321585,0.214952185,41715,3047
02-01-2025,AI,Germany,1337,4421,,0.350733071,,57347,42045
20-01-2025,AI,Germany,964,9198,9343,-0.916636632,0.504094229,19154,8484
04-01-2025,AI,India,712,1361,9296,-0.116728608,0.995582139,9973,43860
12-01-2025,Sports,USA,4949,1172,,-0.996605163,0.518334809,96984,
18-01-2025,Cloud,USA,1624,5136,3359,0.764116618,0.758297197,60817,13607
20-01-2025,Sports,UK,5799,106,6367,0.29283471,0.197880752,93776,12471
12-01-2025,Finance,USA,3318,3630,3851,-0.570804921,0.620253988,91667,9688
04-01-2025,Cloud,USA,3636,6240,9720,0.576109048,0.10367055,78122,17121
11-01-2025,Cloud,,5786,8672,662,-0.236597632,0.262005375,25156,4928
04-01-2025,Sports,Germany,2313,6163,9460,0.860872251,0.718331147,92418,36596
11-01-2025,Sports,UK,5460,7682,,0.528206443,0.888712487,20665,17634
04-01-2025,AI,UK,8615,9192,9401,-0.452819488,0.423654214,20744,35550
18-01-2025,Finance,USA,7660,1852,3616,-0.556125766,0.059738851,87415,23659
08-01-2025,AI,USA,688,5106,8725,-0.024999207,0.925802853,66682,10654
09-01-2025,Sports,India,5248,6654,9584,0.611748746,0.517036244,41859,46098
18-01-2025,Cloud,India,4609,9799,8833,-0.195604048,0.523848854,,34028
12-01-2025,AI,USA,9130,8181,5681,0.332826417,0.090182181,25006,10611
20-01-2025,AI,UK,4374,7985,8163,0.350224589,0.370039267,54761,19228
,Sports,Germany,9415,4381,1104,-0.078972264,0.497911201,39560,15237
13-01-2025,AI,UK,169,2295,449,0.481635857,0.817749203,55136,48070
02-01-2025,AI,USA,1710,5121,953,-0.211916895,0.504524121,29548,40519
10-01-2025,Sports,India,5077,5623,6950,-0.722284617,0.232774366,2209,44857
07-01-2025,Sports,India,7277,7743,5821,-0.45559953,0.927964498,67160,28096
01-01-2025,Finance,UK,1573,5280,4878,0.702034285,0.921453078,54997,22457
03-01-2025,AI,USA,,376,952,-0.921455803,0.641719447,15568,9182
21-01-2025,AI,India,,6730,1462,0.034756544,0.456683792,80428,22068
05-01-2025,Cloud,UK,6574,9472,7818,0.610443354,0.541640414,6991,9659
,Cloud,Germany,3427,140,3422,-0.59637046,0.426487246,87723,41080
01-01-2025,Cloud,Germany,261,,9376,-0.337701843,0.824863697,12041,23882
19-01-2025,Sports,USA,2059,2963,2209,0.084807083,0.325677326,37104,32768
,,USA,2804,6520,5448,-0.086797205,0.402967552,4810,31585
,AI,USA,8984,4553,2650,-0.174015564,0.079059681,27989,41499
03-01-2025,Cloud,India,6902,,3765,-0.913820239,0.019425007,92372,26835
13-01-2025,Finance,UK,4443,5497,4767,,0.632081146,6096,20467
02-01-2025,,,9049,,,0.368541972,,94970,8019
03-01-2025,AI,UK,9028,924,5528,0.26400705,,7089,3830
15-01-2025,Sports,Germany,1771,1132,2459,0.519079507,0.662168433,,7127
22-01-2025,Cloud,USA,6463,1236,2970,0.262611669,0.191311147,60072,28491
04-01-2025,AI,USA,9165,5508,5582,-0.30983341,0.913731354,77059,46122
22-01-2025,Sports,USA,2364,6994,2538,-0.36119789,0.803302869,54925,42963
09-01-2025,Finance,India,7876,7064,9568,-0.046244843,0.657303888,91328,30311
13-01-2025,Sports,India,9994,4719,5658,-0.938215391,0.80537178,29749,17299
02-01-2025,Cloud,USA,2368,9022,101,-0.42929641,0.846934176,84758,40077
04-01-2025,Finance,UK,8772,1669,6745,0.294727213,0.72087142,85055,23620
15-01-2025,,UK,3441,837,,-0.367870898,0.977716857,41202,48511
22-01-2025,Sports,UK,6567,1450,8816,0.639521738,0.439366103,63741,47785
04-01-2025,Finance,USA,1035,3858,6360,-0.556046789,0.850617829,52375,29380
13-01-2025,AI,USA,5408,6227,,-0.159758494,0.687064746,52968,49934
09-01-2025,Cloud,India,3321,6183,9673,0.402848293,0.143059563,61811,10355
17-01-2025,AI,USA,1010,1855,3038,0.240384106,0.833515255,85950,13810
18-01-2025,Finance,Germany,1486,9171,3522,-0.522561739,0.738677339,50038,35071
13-01-2025,,UK,5675,9675,6847,-0.145610546,,97464,
22-01-2025,Cloud,,8229,2317,5212,-0.445494987,0.692783708,82269,30339
09-01-2025,Finance,Germany,7756,2167,8270,0.962266654,0.195846753,91351,17122
18-01-2025,AI,Germany,1579,1011,8615,-0.76703866,0.455321562,15901,26461
03-01-2025,AI,India,4700,1673,8006,0.25854085,0.905117317,87015,17242
10-01-2025,Finance,Germany,9399,9586,2755,0.027972056,0.494280122,86606,7024
17-01-2025,AI,India,5356,6237,5910,-0.764680183,0.792373396,63334,15291
16-01-2025,AI,UK,4052,3920,5005,0.093480857,0.384658866,3128,41458
15-01-2025,,Germany,849,8012,5043,-0.890518402,0.108206665,47203,42430
07-01-2025,AI,India,6220,542,8022,0.457032594,0.517636008,88283,9794
09-01-2025,Cloud,India,749,6317,6243,-0.196743559,,90485,4537
16-01-2025,Cloud,India,3865,3147,7595,-0.377480424,0.121331645,77828,23243
17-01-2025,Cloud,USA,6985,4551,,-0.787095762,,33689,33685
20-01-2025,AI,,4839,4142,2947,0.56827692,0.664640709,12648,34028
20-01-2025,Finance,India,4234,3944,1478,-0.099702485,0.434362131,34719,40717
04-01-2025,Cloud,Germany,4803,2666,9252,-0.360709137,0.68932208,13013,40177
05-01-2025,AI,Germany,7168,9738,6516,-0.605495468,0.163770576,38889,12101
10-01-2025,AI,UK,9645,9935,2839,-0.203177156,,60215,37071
,Finance,India,,572,,-0.408987306,0.027280958,99219,39683
16-01-2025,,UK,1932,9473,2595,-0.414509104,0.962304314,9812,12369
08-01-2025,AI,Germany,8750,2331,9788,0.886538457,0.419858835,,23401
22-01-2025,AI,UK,,2059,6309,-0.559376631,0.338895045,4144,37082
13-01-2025,,India,9046,7989,4052,0.883233895,0.604242227,81335,6621
08-01-2025,Cloud,UK,4456,8536,4441,-0.62578006,0.467820057,90406,37108
,Finance,Germany,6446,6479,,0.042395075,0.47815471,79035,36016
22-01-2025,Finance,UK,7907,1868,6710,0.556485777,0.8310676,99476,5873
20-01-2025,Finance,India,,4306,4541,-0.289159296,0.494933625,35226,31284
19-01-2025,Sports,UK,9071,8341,9464,-0.930978937,0.10434437,,45386
08-01-2025,AI,UK,1965,581,4934,0.170900421,0.826693716,13194,9115
13-01-2025,Sports,USA,747,6751,6127,0.718938154,0.323894434,62700,27618
05-01-2025,AI,UK,2181,6398,9870,0.023318605,0.41788979,67763,39158
17-01-2025,Cloud,USA,2721,8160,7976,0.533765478,0.90532695,93073,31395
16-01-2025,AI,USA,6725,657,6776,0.304375632,,15839,41619
18-01-2025,Cloud,,4102,9484,7689,-0.651929766,0.318310036,82870,16324
18-01-2025,Cloud,India,8737,5657,6893,-0.206362313,0.377492997,59616,2354
05-01-2025,Cloud,,7544,8919,4318,-0.048349884,0.649440657,91738,44510
05-01-2025,AI,UK,565,1352,7086,-0.633853206,0.443925846,20800,47530
06-01-2025,Cloud,India,6551,7203,,0.789914704,0.857093925,22692,44549
12-01-2025,Finance,USA,,838,9384,,0.900582543,54783,31488
19-01-2025,Finance,India,4301,5685,3385,-0.259616057,0.364378195,82432,16212
09-01-2025,Cloud,Germany,2199,5022,870,0.617914796,0.702997835,99023,
09-01-2025,Finance,USA,9289,6650,5424,0.393661437,0.005572009,53852,34402
02-01-2025,AI,USA,6388,7842,8199,0.733334186,0.324186679,31401,40803
04-01-2025,AI,UK,4099,4170,751,-0.587184678,0.440562808,23347,44611
14-01-2025,Sports,UK,8454,,9501,0.593842538,0.528509006,13521,5007
19-01-2025,Cloud,India,6625,2753,1901,-0.431188475,0.202161836,1884,44795
07-01-2025,AI,Germany,9041,,6897,-0.905423499,0.042366761,80649,31583
15-01-2025,AI,India,3636,7313,7316,-0.297961088,0.283337715,75211,19433
04-01-2025,Sports,,5642,9381,,0.857982809,0.065269125,66175,11380
21-01-2025,Finance,Germany,,6858,9281,-0.459156335,0.352623163,45014,7907
10-01-2025,Finance,UK,2695,5532,,0.767316204,0.401370369,64350,18000
22-01-2025,Finance,Germany,5899,1555,5964,0.014416149,0.526613108,76993,33222
15-01-2025,Sports,UK,7354,5060,6534,-0.826802326,0.538333423,,47976
04-01-2025,Sports,India,,5961,5778,0.06522072,,97192,10075
04-01-2025,Cloud,India,8052,770,5577,0.946303657,0.168912607,45447,36427
16-01-2025,Finance,UK,9208,754,2514,-0.848394939,0.425124891,31644,49104
10-01-2025,Sports,UK,1281,4250,2962,0.751399052,0.451250453,29259,43051
23-01-2025,Sports,UK,7149,3318,8232,-0.04544402,0.967487364,75512,34882
14-01-2025,Finance,India,8424,1752,577,,0.251921543,58890,40411
09-01-2025,Cloud,Germany,7416,7087,3526,-0.781219402,0.529606095,89224,21623
17-01-2025,Finance,Germany,5217,7699,1799,-0.634160367,0.065985297,75103,43073
03-01-2025,Sports,India,7127,9692,7535,0.731697708,0.052721797,,30821
05-01-2025,Finance,UK,6584,4599,315,0.119959393,0.588494419,,44754
11-01-2025,Finance,UK,9580,9090,2731,0.750933711,0.057019195,66387,21478
08-01-2025,AI,India,9041,,6992,-0.678653067,0.99509203,5005,38932
04-01-2025,Sports,India,,3952,7361,,0.043919312,59691,21998
19-01-2025,Finance,UK,7762,786,1547,0.581699431,0.665994056,82524,39269
07-01-2025,AI,UK,,5283,2064,-0.253889229,0.744509607,12800,27678
07-01-2025,Finance,USA,236,1760,7718,-0.745517711,0.982460086,6532,28542
02-01-2025,Finance,Germany,1375,796,1184,-0.835086675,0.607145265,49178,49053
13-01-2025,Sports,Germany,3730,1867,2077,-0.12681288,0.635486648,92360,38053
