user_id,country,topic_category,account_created_date,followers_count,following_count,likes_count,shares_count,posts_count,verified
3285,USA,tech,16-01-2025 00:11,7220,2653,574,79,709,N
4953,Germany,tech,23-01-2025 05:13,8871,4819,504,126,790,N
6981,UK,politics,07-01-2025 17:13,89289,2390,,475,13,N
3007,UK,finance,23-01-2025 08:38,98623,4513,148,474,215,Y
3600,Canada,politics,22-01-2025 11:03,51637,3772,215,495,661,N
7868,India,finance,03-01-2025 00:10,68416,3343,1865,35,159,N
9540,India,tech,07-01-2025 02:51,34685,4013,1873,,770,Y
5314,USA,sports,13-01-2025 13:11,93501,4300,589,256,813,Y
5267,USA,finance,19-01-2025 05:24,8291,1031,766,111,751,
,India,tech,11-01-2025 16:53,18014,4480,258,235,270,N
3423,India,sports,09-01-2025 12:11,,3726,,170,332,N
5306,UK,sports,20-01-2025 07:07,34862,1463,1441,,,N
1766,USA,politics,15-01-2025 23:13,321,4803,13,304,274,Y
1754,Canada,finance,21-01-2025 16:05,10376,2583,1160,150,5,Y
1314,,finance,,58709,3869,879,316,975,Y
9839,India,tech,21-01-2025 10:16,69851,1737,1733,143,772,Y
9429,Canada,tech,19-01-2025 22:35,14499,2887,623,,272,Y
2561,Canada,tech,23-01-2025 05:52,61979,3851,1208,19,548,N
,Canada,politics,04-01-2025 03:48,59461,119,1462,,768,N
4990,Germany,finance,05-01-2025 04:25,33449,4580,319,,807,Y
2409,Canada,,22-01-2025 13:37,,356,328,247,856,Y
5824,UK,sports,11-01-2025 07:15,12280,2198,799,107,634,Y
2233,UK,politics,03-01-2025 06:01,22192,2614,1864,205,217,Y
4140,India,finance,20-01-2025 09:30,44563,3726,641,493,356,N
9380,India,,17-01-2025 09:51,14073,,,476,485,N
9627,Germany,,14-01-2025 03:04,72371,176,201,356,644,Y
2553,UK,politics,07-01-2025 20:43,93523,2264,1071,349,601,Y
2183,India,tech,06-01-2025 07:54,50476,1463,341,411,773,N
6146,India,sports,16-01-2025 16:03,48790,3123,318,357,243,Y
3502,Canada,sports,21-01-2025 17:57,65911,2019,1488,57,871,Y
7565,India,finance,09-01-2025 07:10,94286,1185,,396,69,Y
4119,India,politics,12-01-2025 02:48,68353,2057,1122,85,40,Y
7793,USA,politics,22-01-2025 20:28,,,817,103,802,Y
3201,India,politics,06-01-2025 22:36,51386,469,573,248,776,Y
4016,UK,politics,,76334,1613,886,86,160,N
9234,Canada,politics,02-01-2025 13:46,37107,1943,1034,99,594,N
8009,UK,sports,15-01-2025 06:37,47590,4198,1713,86,770,Y
8464,Germany,sports,01-01-2025 06:04,42556,2989,1481,406,477,N
6790,USA,sports,05-01-2025 04:55,471,452,865,231,184,N
8032,,sports,12-01-2025 08:59,32976,51,1089,227,310,Y
4763,Canada,tech,18-01-2025 13:21,8537,1521,1668,89,501,N
7108,India,politics,06-01-2025 09:30,14929,2567,493,388,346,Y
6998,USA,politics,18-01-2025 10:07,49630,364,1010,409,646,Y
7451,USA,,12-01-2025 08:13,66333,4726,503,478,523,Y
9833,UK,,15-01-2025 19:37,99023,4988,888,314,347,Y
1787,Canada,politics,11-01-2025 06:59,59153,,589,231,869,Y
5115,USA,sports,21-01-2025 03:32,81489,3872,1413,377,538,N
6590,India,tech,22-01-2025 13:22,76735,3954,307,450,631,Y
2872,USA,finance,11-01-2025 15:18,1218,3797,633,471,,N
4362,USA,politics,08-01-2025 10:14,95054,3279,1354,348,385,N
1967,,politics,02-01-2025 09:06,745,4767,,113,219,Y
6446,USA,sports,20-01-2025 06:28,48236,430,216,127,459,Y
7302,Germany,finance,21-01-2025 04:40,77723,2029,1196,318,797,N
4012,Canada,tech,07-01-2025 06:06,47703,1848,100,2,965,Y
7423,Germany,,08-01-2025 19:02,2403,2861,604,433,436,N
4436,UK,tech,17-01-2025 09:21,,1442,1857,396,989,Y
2398,USA,sports,19-01-2025 19:59,2826,2378,1135,444,896,N
1667,Germany,tech,10-01-2025 18:29,29813,520,390,254,,Y
6480,USA,sports,23-01-2025 20:22,55228,3353,1712,380,346,Y
4625,India,politics,08-01-2025 13:57,60376,3876,441,372,78,Y
2336,India,politics,16-01-2025 14:32,24226,1139,1907,15,648,Y
3491,Canada,finance,13-01-2025 03:57,29889,1282,881,236,598,Y
5452,Canada,,09-01-2025 02:00,7863,2807,578,,11,Y
1010,India,sports,,86349,2796,1409,129,448,Y
4684,,politics,06-01-2025 00:26,50056,3415,366,368,343,Y
2318,UK,finance,10-01-2025 17:45,17272,1930,257,40,634,N
2091,UK,tech,18-01-2025 15:51,81871,4258,1107,176,640,N
3203,Germany,sports,01-01-2025 23:31,31662,2877,1314,191,841,N
6466,UK,sports,16-01-2025 02:02,36554,943,1256,65,256,N
6727,India,sports,23-01-2025 23:14,97287,3611,1775,231,511,N
6988,Germany,politics,04-01-2025 09:45,76650,1848,1435,53,176,Y
8442,USA,politics,,7789,3422,764,213,418,Y
7311,India,sports,22-01-2025 05:35,17988,2126,1098,351,158,Y
9130,Canada,finance,15-01-2025 16:27,11692,4394,394,361,843,N
4862,Canada,politics,05-01-2025 07:42,27920,,1301,72,204,Y
2987,USA,politics,01-01-2025 23:55,46164,1852,1903,32,852,N
7418,USA,finance,15-01-2025 07:57,54643,3989,1929,351,323,N
9605,USA,,18-01-2025 03:43,47858,4274,1931,440,833,N
,USA,sports,16-01-2025 23:16,95781,3502,1445,175,377,N
,UK,politics,13-01-2025 09:03,95,4378,1728,266,961,N
4440,Canada,finance,06-01-2025 13:17,96117,828,764,369,291,N
9735,UK,politics,,89264,232,1976,199,298,N
2776,Germany,tech,08-01-2025 17:21,55918,4199,835,289,376,Y
2344,,politics,10-01-2025 01:46,85061,2892,795,1,,Y
1648,USA,finance,21-01-2025 06:55,85461,3645,,69,,N
4751,India,tech,14-01-2025 05:09,56580,4982,1793,418,,N
4436,India,finance,19-01-2025 14:50,40666,4146,1317,111,819,Y
7467,India,politics,12-01-2025 11:06,25934,1625,,121,980,N
3502,USA,politics,16-01-2025 15:13,34926,3788,1262,427,147,N
8519,Germany,finance,11-01-2025 16:57,73634,3281,1595,241,287,N
1862,UK,tech,04-01-2025 03:24,72488,2491,1241,,420,
8068,USA,finance,14-01-2025 09:19,5854,4784,1364,417,877,N
7851,India,politics,12-01-2025 17:53,57881,150,,51,561,
6826,UK,tech,20-01-2025 22:18,89671,520,282,367,191,N
5500,USA,finance,21-01-2025 14:12,43608,4227,,401,687,Y
9104,Germany,politics,08-01-2025 21:08,43993,32,1143,260,60,Y
4690,UK,finance,18-01-2025 00:31,30691,3421,666,195,745,Y
9968,UK,tech,,52088,1452,795,178,751,N
9718,,finance,,19969,3285,798,320,,Y
2149,India,finance,06-01-2025 20:00,4921,721,1365,311,291,N
2574,USA,politics,21-01-2025 08:17,74036,3897,1307,427,,N
6778,Germany,sports,14-01-2025 03:16,68515,117,,36,957,Y
6352,Germany,politics,23-01-2025 03:50,85902,110,,120,775,N
7567,Germany,politics,15-01-2025 12:54,69813,,392,180,543,Y
2409,Canada,sports,20-01-2025 17:21,10885,780,177,382,206,N
4072,Germany,politics,20-01-2025 11:25,,3610,1096,260,,N
8179,Canada,finance,11-01-2025 06:29,33541,1463,1554,246,469,N
8439,Germany,finance,16-01-2025 17:23,99959,4202,1948,373,581,Y
3598,UK,finance,02-01-2025 12:11,34418,2002,1818,274,579,Y
1321,Germany,tech,08-01-2025 18:52,134,2767,1083,358,783,N
2015,UK,finance,02-01-2025 00:00,95337,1265,1050,278,883,Y
7749,Canada,finance,13-01-2025 20:51,19992,2844,574,,542,
4116,Germany,politics,02-01-2025 00:21,99987,1048,1766,264,563,
9806,India,finance,22-01-2025 12:24,32999,684,859,424,218,N
9415,UK,finance,08-01-2025 05:52,28220,348,1899,281,326,Y
7576,,finance,18-01-2025 03:52,11249,743,1929,51,656,N
3068,India,sports,09-01-2025 15:59,63044,,449,441,871,N
7157,Germany,tech,02-01-2025 03:53,69986,1648,15,242,663,Y
2643,USA,sports,16-01-2025 23:31,79788,4160,953,95,650,N
4689,USA,tech,16-01-2025 17:39,47319,137,1236,209,61,N
5646,Canada,politics,21-01-2025 03:21,98685,1219,421,271,68,Y
7715,,politics,05-01-2025 12:18,84819,3936,7,160,257,Y
8292,UK,tech,13-01-2025 15:36,83300,3325,160,264,561,N
9167,Canada,sports,21-01-2025 09:32,12534,,1341,287,763,N
7489,Germany,sports,23-01-2025 17:25,87553,2474,1328,317,803,N
2126,UK,finance,23-01-2025 06:03,27791,4322,1368,140,225,Y
6336,Canada,politics,15-01-2025 09:52,22017,434,1951,73,49,N
2102,USA,finance,01-01-2025 18:48,87119,4827,1624,232,,N
3370,India,sports,15-01-2025 17:20,37926,1106,1081,,685,Y
7916,Germany,finance,19-01-2025 10:36,50889,513,1250,248,,N
7094,Canada,sports,23-01-2025 13:09,13712,3979,1287,460,107,
1134,Germany,finance,10-01-2025 15:57,27149,1545,864,396,37,N
1337,UK,sports,12-01-2025 10:53,88122,1413,21,101,470,Y
1322,USA,sports,14-01-2025 04:11,33212,1574,1032,301,,Y
6722,USA,politics,08-01-2025 03:24,44403,2436,1831,318,957,
9149,India,sports,03-01-2025 08:48,98061,1572,1273,286,703,Y
6002,Germany,finance,03-01-2025 04:14,1501,4476,,409,795,Y
9558,Canada,finance,10-01-2025 02:00,53075,1932,1083,,133,Y
2754,USA,politics,22-01-2025 01:06,37753,1825,1463,22,472,Y
3143,Canada,politics,07-01-2025 07:57,99148,4717,858,461,450,N
8982,Canada,sports,09-01-2025 03:49,99730,1024,,327,695,Y
4851,USA,tech,19-01-2025 22:23,51620,966,1282,299,229,N
6409,UK,sports,08-01-2025 22:59,82332,4576,788,115,350,Y
8854,USA,finance,22-01-2025 23:27,81589,2395,1663,182,843,Y
7862,Canada,sports,04-01-2025 11:59,77180,2132,4,177,493,Y
7844,India,tech,09-01-2025 01:31,,1778,1046,1,284,Y
3122,India,tech,12-01-2025 03:59,753,3563,1502,173,986,N
2916,Canada,finance,09-01-2025 04:19,5901,816,1177,298,227,N
9998,USA,sports,02-01-2025 13:03,,2222,237,454,13,Y
6427,Germany,sports,22-01-2025 05:51,81613,,80,220,239,N
6061,Germany,tech,03-01-2025 03:17,79346,2055,1765,314,554,N
4423,Canada,tech,,43504,788,1855,292,58,Y
4938,Germany,tech,01-01-2025 01:56,87361,3239,1674,330,523,Y
3073,,politics,12-01-2025 03:43,15874,3422,891,194,638,Y
6173,Germany,finance,02-01-2025 14:08,23563,4170,1334,67,265,Y
8895,Canada,finance,08-01-2025 21:24,34532,1037,958,132,922,Y
5129,Germany,sports,02-01-2025 03:34,,3852,1241,211,823,N
6408,UK,sports,11-01-2025 07:09,,,,248,901,N
2006,Germany,sports,15-01-2025 13:58,5702,3525,1308,464,47,N
3843,India,politics,12-01-2025 05:04,11555,2801,354,6,949,Y
6957,USA,tech,22-01-2025 04:30,92630,4799,1630,123,468,Y
1848,Germany,politics,12-01-2025 18:15,1034,1704,1186,191,255,Y
5512,UK,politics,18-01-2025 14:04,82002,3790,1198,426,335,N
8343,India,politics,14-01-2025 09:48,13583,4926,234,291,562,N
9832,UK,politics,19-01-2025 07:01,29369,216,1830,237,817,
9011,Germany,tech,,69002,4328,844,257,506,N
1496,UK,finance,04-01-2025 09:49,91691,127,1840,334,965,N
3914,Canada,finance,17-01-2025 06:15,30988,2351,334,293,10,N
8511,India,finance,09-01-2025 17:54,82741,0,427,73,86,N
4284,Germany,politics,22-01-2025 07:26,82306,974,772,225,429,Y
8985,India,tech,21-01-2025 09:51,1042,4750,1398,211,826,Y
3214,Germany,finance,01-01-2025 05:23,44529,,493,151,968,Y
1823,,tech,03-01-2025 00:10,38810,1539,1017,274,61,N
,India,sports,14-01-2025 11:58,97615,1148,159,92,412,N
2825,Germany,politics,17-01-2025 14:37,,2121,1570,,311,Y
4400,Canada,sports,23-01-2025 05:38,55292,1479,1035,328,595,N
1113,India,politics,12-01-2025 15:31,,,756,380,240,Y
7756,Canada,tech,02-01-2025 06:01,69924,3819,794,432,116,N
2439,Canada,sports,10-01-2025 19:08,38340,2341,150,327,466,N
,UK,sports,07-01-2025 03:15,67209,1099,241,205,16,Y
8462,USA,finance,14-01-2025 10:50,86247,243,640,293,510,N
4038,UK,sports,09-01-2025 22:37,8388,2628,948,324,361,Y
1381,Canada,politics,22-01-2025 05:11,54261,1351,920,474,807,Y
2191,India,finance,16-01-2025 13:55,7677,176,92,360,426,Y
5640,UK,,19-01-2025 23:50,8133,1441,1826,128,974,Y
6704,India,politics,16-01-2025 15:43,9037,4925,958,383,,Y
9219,UK,tech,15-01-2025 11:00,,3668,1457,181,267,N
5266,USA,tech,14-01-2025 09:00,61989,954,914,102,168,N
2856,Canada,sports,20-01-2025 15:46,86974,158,224,274,348,Y
7693,Canada,tech,,28487,2074,54,443,863,
9552,Canada,tech,09-01-2025 11:28,34740,299,1375,132,59,Y
2268,UK,tech,17-01-2025 15:21,15875,3470,822,115,597,Y
5359,Germany,politics,12-01-2025 10:51,31720,2011,1190,352,450,N
9942,UK,,,22840,2105,1576,240,305,Y
8462,Germany,sports,15-01-2025 06:39,69869,1527,724,272,223,N
9081,USA,politics,10-01-2025 09:16,85374,4572,1165,468,536,Y
3679,Canada,finance,22-01-2025 04:16,72927,737,41,252,675,Y
1728,,politics,15-01-2025 22:59,22107,4053,1626,194,411,N
7572,USA,tech,23-01-2025 00:11,39632,4322,1313,296,564,Y
8221,Canada,politics,10-01-2025 17:25,34252,1124,277,,906,Y
9119,India,,17-01-2025 03:51,73189,2926,353,82,587,N
1786,UK,politics,02-01-2025 22:22,91838,3294,668,,175,N
9360,USA,sports,16-01-2025 13:01,92953,3140,1535,2,484,Y
5090,,politics,13-01-2025 11:20,36875,3859,845,108,745,
5681,USA,finance,19-01-2025 02:53,39549,2469,437,212,982,N
2950,Germany,politics,07-01-2025 05:12,67377,1146,,152,179,Y
5813,UK,finance,06-01-2025 01:12,31289,2855,768,196,744,Y
7619,USA,politics,02-01-2025 06:57,29215,,248,471,87,N
1320,USA,tech,02-01-2025 19:27,32098,775,529,263,438,N
6302,Germany,sports,05-01-2025 14:22,15133,3821,1729,331,379,N
8615,UK,tech,01-01-2025 10:23,53055,3524,887,475,887,Y
,Germany,sports,21-01-2025 10:57,32288,649,606,30,753,N
5155,India,politics,01-01-2025 01:22,66065,3503,1030,238,562,N
5859,Canada,politics,12-01-2025 12:35,18138,931,1882,22,,N
9760,Germany,,05-01-2025 21:16,50645,4993,919,169,422,
4774,Canada,tech,01-01-2025 16:23,34159,2491,461,288,275,Y
4102,Germany,finance,18-01-2025 14:43,52456,1289,1893,417,942,Y
8433,Canada,finance,05-01-2025 13:22,26842,4816,1951,186,977,N
9201,Germany,,18-01-2025 08:57,24650,4696,164,309,12,N
7273,Germany,sports,14-01-2025 15:14,18838,2236,804,113,567,Y
5889,USA,finance,18-01-2025 23:19,16936,2490,,401,956,Y
9794,UK,finance,03-01-2025 16:10,4594,1709,143,400,59,N
5566,USA,finance,,31303,3548,982,16,824,Y
1401,Canada,sports,05-01-2025 05:18,40780,4795,1532,409,436,Y
7237,Canada,finance,13-01-2025 05:56,50295,4744,1192,224,,N
1720,UK,finance,15-01-2025 15:29,46696,2409,,421,290,
8345,Germany,tech,01-01-2025 03:39,19989,3087,59,109,46,Y
2493,India,sports,09-01-2025 14:05,43618,2262,667,182,958,N
5698,Canada,finance,10-01-2025 20:07,85105,183,607,308,,N
7330,,sports,14-01-2025 09:29,44442,2163,418,185,159,Y
5692,Canada,sports,16-01-2025 11:53,27697,657,366,403,,Y
9592,Canada,sports,03-01-2025 02:02,76704,3865,1165,352,380,Y
3741,UK,finance,20-01-2025 17:28,52742,,291,60,709,N
1281,Canada,sports,,35413,3308,1918,397,234,N
4912,India,tech,15-01-2025 12:18,35350,3480,1946,401,644,Y
4769,Germany,sports,02-01-2025 10:03,69979,1553,1130,429,362,Y
1728,Germany,finance,04-01-2025 22:23,89530,1404,952,404,213,N
2192,UK,politics,18-01-2025 19:36,47349,2053,432,406,206,Y
9192,Canada,sports,,16890,3568,1030,421,673,Y
7579,Germany,finance,23-01-2025 02:00,64681,415,292,,717,Y
3185,UK,finance,04-01-2025 23:28,6733,763,696,467,792,N
1029,Canada,politics,03-01-2025 12:15,52430,362,1225,157,661,Y
6277,USA,politics,12-01-2025 20:55,86121,3677,1562,71,408,Y
5122,Germany,tech,05-01-2025 18:11,32083,,1722,,310,N
4391,UK,sports,20-01-2025 06:32,58929,1425,893,208,,N
1573,Germany,politics,03-01-2025 17:56,21855,3949,152,164,537,N
2226,India,sports,05-01-2025 21:55,10110,1222,41,82,693,Y
2602,India,politics,14-01-2025 16:47,15153,2815,1280,354,830,N
3758,UK,tech,22-01-2025 01:58,95431,195,1362,153,481,Y
4918,Canada,tech,14-01-2025 11:12,51188,294,1527,373,277,Y
2994,Canada,politics,18-01-2025 23:35,18111,,1713,427,586,Y
9874,India,politics,06-01-2025 23:48,32414,3911,1516,47,640,N
1181,Canada,politics,05-01-2025 13:44,34160,524,1248,438,444,N
3379,USA,finance,14-01-2025 17:30,65718,3032,440,291,215,N
3940,UK,politics,07-01-2025 20:31,85313,4143,1143,421,707,N
6789,India,tech,05-01-2025 04:30,85590,2264,520,341,188,N
7649,UK,tech,04-01-2025 12:55,77135,1462,1995,210,418,N
3761,USA,politics,19-01-2025 07:46,18520,451,1591,70,973,N
5601,Canada,,,83904,19,1660,4,,Y
5615,Canada,tech,05-01-2025 08:40,93420,2653,153,457,287,Y
9312,Canada,politics,10-01-2025 21:18,32680,5000,473,241,78,Y
1536,UK,finance,21-01-2025 09:02,96569,4341,462,386,96,N
2084,Germany,finance,12-01-2025 15:15,70213,1461,1162,324,549,Y
7787,UK,politics,20-01-2025 12:21,,3133,215,332,928,N
5843,Germany,politics,13-01-2025 17:58,60031,1917,66,356,24,N
6747,USA,finance,18-01-2025 21:15,50395,3454,1543,19,42,N
9091,USA,tech,07-01-2025 11:46,90426,844,429,120,615,N
4470,UK,sports,23-01-2025 05:24,74255,3664,237,347,107,Y
3986,UK,finance,20-01-2025 16:14,48655,627,308,58,307,N
8318,USA,politics,21-01-2025 15:20,23739,1428,1726,410,703,Y
6475,Canada,politics,03-01-2025 05:11,31220,1596,1311,364,795,
1025,India,politics,01-01-2025 13:21,20464,1604,405,247,740,N
3236,Germany,politics,02-01-2025 07:53,,4662,1981,500,780,N
8527,India,finance,21-01-2025 11:20,44541,4446,271,377,832,N
7376,Canada,tech,14-01-2025 16:13,,379,73,242,177,N
5601,,politics,05-01-2025 05:31,82616,,778,332,140,Y
5314,Germany,sports,17-01-2025 21:06,64215,2614,286,113,836,N
9540,USA,finance,20-01-2025 01:23,65320,1141,1066,110,57,Y
8378,,finance,17-01-2025 21:05,76525,2412,219,193,129,Y
2487,UK,finance,16-01-2025 13:22,88844,1746,548,270,620,Y
9786,India,,02-01-2025 11:26,60271,1411,297,482,196,N
4501,UK,sports,09-01-2025 01:43,30740,47,1504,137,506,N
3671,USA,politics,21-01-2025 05:19,39934,3474,893,397,219,N
9127,USA,finance,13-01-2025 19:24,,3785,950,226,582,Y
3313,USA,politics,01-01-2025 09:25,27850,1323,1516,70,806,
2708,UK,sports,12-01-2025 13:17,32469,2076,1464,213,467,Y
2663,,sports,16-01-2025 16:55,72482,3718,543,58,431,N
4796,UK,tech,06-01-2025 23:53,91273,3853,1408,115,717,N
,UK,tech,12-01-2025 22:25,95375,1066,1093,18,575,N
7796,Germany,finance,07-01-2025 19:12,53803,355,1847,55,54,N
2639,India,politics,21-01-2025 21:28,87067,3669,983,86,522,Y
8831,USA,finance,07-01-2025 01:06,2302,2784,200,272,444,N
8510,India,politics,04-01-2025 01:52,51511,4019,307,443,,N
8863,Germany,politics,01-01-2025 14:00,36393,2913,118,5,730,Y
6241,Canada,finance,14-01-2025 02:42,11428,20,58,495,245,N
7063,Germany,sports,08-01-2025 21:47,64975,2765,694,362,152,Y
5863,UK,politics,18-01-2025 01:06,84376,3577,1078,328,616,Y
2240,Canada,sports,17-01-2025 21:19,,100,324,357,909,Y
,Canada,finance,13-01-2025 12:48,93326,2085,64,423,620,Y
7074,Germany,finance,11-01-2025 17:38,44674,715,1905,377,558,N
5468,UK,politics,14-01-2025 00:59,40748,545,1424,390,651,Y
6698,UK,,04-01-2025 06:40,63560,1226,1105,,,Y
5627,UK,politics,08-01-2025 19:02,94907,2705,246,456,,
3940,USA,sports,19-01-2025 06:58,10762,361,1130,267,446,N
3115,India,politics,14-01-2025 03:58,75546,1634,94,343,843,N
6116,USA,tech,09-01-2025 11:45,13678,3091,640,41,718,N
2505,Canada,sports,19-01-2025 16:49,28997,3789,1482,170,292,N
3566,Germany,politics,08-01-2025 01:49,50978,1647,1623,352,465,Y
6302,UK,finance,18-01-2025 22:49,17989,1894,506,369,481,N
9966,UK,finance,04-01-2025 17:52,80120,735,1540,422,260,N
5579,UK,politics,01-01-2025 08:57,64079,183,279,297,475,Y
7146,Canada,tech,06-01-2025 20:23,48933,1439,183,103,344,N
3162,UK,sports,12-01-2025 14:10,92517,2425,1068,174,642,N
6711,UK,sports,22-01-2025 23:53,58491,4167,1582,15,902,Y
,India,sports,05-01-2025 00:13,85524,158,1334,122,396,
4510,UK,sports,18-01-2025 06:58,87258,3564,1241,172,164,N
9750,India,finance,01-01-2025 19:52,51197,407,306,401,125,N
2591,Germany,tech,23-01-2025 12:39,16081,4994,652,275,553,N
8722,USA,politics,21-01-2025 13:30,24142,4368,830,266,271,Y
3749,UK,finance,16-01-2025 16:40,2498,3354,717,78,20,Y
6403,UK,tech,15-01-2025 06:30,79037,1279,1112,65,333,Y
8878,Germany,finance,15-01-2025 21:47,19587,3577,1603,221,929,N
6115,UK,finance,17-01-2025 16:38,59851,910,1199,360,270,Y
1304,,sports,,14686,,1517,59,532,Y
2618,India,finance,15-01-2025 05:45,19887,2377,469,265,294,Y
6511,,finance,22-01-2025 19:57,20292,3387,1680,40,107,N
7113,India,sports,12-01-2025 14:02,24739,1990,1843,394,501,Y
2516,UK,finance,07-01-2025 07:42,46352,3816,1164,197,576,N
5830,India,finance,17-01-2025 04:24,25824,339,819,417,573,
5182,UK,tech,10-01-2025 04:18,75403,2753,1220,325,857,Y
2036,UK,tech,04-01-2025 06:15,,1246,811,334,200,N
7883,UK,finance,14-01-2025 05:19,20772,1350,1823,372,681,N
7740,Germany,sports,06-01-2025 21:36,56604,3016,561,275,667,N
8570,Canada,tech,08-01-2025 01:22,11976,499,1236,430,156,
7159,UK,sports,10-01-2025 23:22,49683,4657,1533,476,55,N
2068,UK,sports,03-01-2025 16:28,20187,2711,1565,397,502,N
8214,UK,politics,06-01-2025 08:17,34048,,1404,378,476,Y
6205,Canada,sports,15-01-2025 07:53,57065,1581,1547,4,30,N
7978,UK,tech,02-01-2025 19:05,24171,4364,1845,398,672,
5117,Canada,tech,07-01-2025 18:13,67432,140,1600,370,354,N
6310,USA,tech,02-01-2025 20:19,35030,2255,1288,205,150,N
5757,India,tech,19-01-2025 23:45,4311,4019,1153,460,606,Y
1235,Canada,sports,09-01-2025 18:55,14671,3045,342,129,168,
5760,USA,tech,05-01-2025 14:36,71781,1359,1911,87,450,N
4372,Canada,sports,07-01-2025 03:23,45993,4975,1916,415,841,
2266,USA,sports,,22074,2171,899,426,329,
6589,Germany,tech,21-01-2025 05:02,77440,3676,974,113,896,N
2373,Germany,sports,11-01-2025 10:40,84187,3305,,311,265,N
8204,India,finance,19-01-2025 22:34,32555,2731,1170,,329,N
2369,Canada,sports,04-01-2025 10:23,77243,1744,522,209,519,N
6528,UK,politics,19-01-2025 17:50,63050,195,1446,14,999,Y
8794,USA,finance,15-01-2025 07:58,91663,4577,1622,,358,Y
,USA,sports,03-01-2025 21:39,74756,2630,1263,369,255,Y
3088,Canada,politics,02-01-2025 21:41,26165,1554,1420,149,493,Y
6052,India,politics,22-01-2025 06:33,87232,4141,1961,37,664,N
1672,Canada,finance,09-01-2025 07:44,17742,161,998,128,87,N
2269,Canada,tech,12-01-2025 20:07,80344,1195,1555,345,642,N
4791,India,sports,08-01-2025 04:38,29396,2049,1543,214,109,Y
8225,Canada,politics,18-01-2025 11:12,73194,3029,185,166,293,Y
8541,Germany,politics,07-01-2025 00:38,361,2102,,73,444,
7735,Canada,finance,14-01-2025 07:20,1939,1738,1221,466,523,Y
6259,Germany,sports,16-01-2025 17:59,40859,656,876,101,621,N
1247,USA,finance,20-01-2025 16:57,53167,1209,1744,355,180,Y
8079,India,finance,06-01-2025 12:23,45842,4171,1141,50,560,N
8980,Canada,politics,22-01-2025 19:08,72121,1980,1877,,944,
8972,,politics,08-01-2025 20:25,72054,245,610,281,458,Y
5129,India,politics,01-01-2025 06:11,4598,557,1229,259,618,N
8173,Canada,politics,22-01-2025 16:39,94492,3680,567,173,90,Y
6702,,sports,03-01-2025 21:39,,791,1455,255,186,Y
6546,USA,tech,20-01-2025 21:47,82897,1651,814,368,286,N
2303,Canada,finance,17-01-2025 21:06,54108,3664,1398,17,761,N
9063,India,finance,06-01-2025 08:31,39673,2148,1057,,273,N
3326,India,finance,,77716,2992,1115,130,1,Y
8384,UK,finance,17-01-2025 08:42,11504,849,,358,969,N
7363,Germany,finance,23-01-2025 12:56,85861,1358,1370,359,814,N
3142,USA,finance,,48554,1942,433,1,452,Y
7988,Canada,politics,12-01-2025 19:04,70443,1084,677,46,294,N
1071,UK,sports,01-01-2025 21:41,11235,3945,1104,213,630,N
2833,Germany,sports,21-01-2025 19:35,55921,3328,545,276,316,N
3710,USA,,03-01-2025 10:12,85045,4866,3,484,360,N
5856,Germany,sports,23-01-2025 14:47,64665,3109,271,30,,Y
7150,India,,11-01-2025 08:04,59733,2990,127,34,635,Y
1253,UK,sports,18-01-2025 21:11,27186,1177,1414,398,901,N
,Germany,politics,22-01-2025 07:41,92676,3049,1565,135,770,N
5534,India,finance,05-01-2025 11:17,46166,2441,1314,309,551,Y
2063,UK,finance,08-01-2025 02:40,34007,2556,930,44,457,Y
7376,Canada,finance,02-01-2025 23:18,26849,4125,1700,340,704,Y
9258,UK,tech,18-01-2025 17:36,78722,3988,69,231,560,N
7910,India,sports,01-01-2025 04:34,42392,2945,1536,422,519,Y
8324,Germany,finance,17-01-2025 15:25,81075,1989,1610,184,683,Y
3390,UK,politics,04-01-2025 00:26,37725,4871,484,162,947,N
5032,India,tech,15-01-2025 16:57,31321,2573,1899,178,279,
4459,Germany,politics,01-01-2025 23:28,51347,2644,1384,192,258,Y
2348,Canada,sports,03-01-2025 04:54,90348,3872,1365,48,113,Y
4065,UK,sports,,17054,3323,810,109,956,N
6358,USA,tech,18-01-2025 18:50,,159,1463,360,675,N
9730,Germany,politics,20-01-2025 22:47,30425,3966,311,406,,N
5489,Canada,tech,20-01-2025 17:08,24703,1048,1263,260,391,N
1926,Germany,politics,18-01-2025 01:59,92544,441,,432,666,N
1981,UK,politics,11-01-2025 10:21,89782,2731,1156,320,298,N
6196,India,tech,23-01-2025 05:52,52977,,82,188,,N
5575,India,finance,02-01-2025 20:58,32649,366,187,311,444,Y
8886,Germany,sports,06-01-2025 00:15,59374,4517,199,295,462,
6457,India,finance,02-01-2025 04:56,36872,4126,688,306,997,Y
1699,Canada,tech,06-01-2025 23:15,44868,3285,264,266,664,Y
4870,USA,sports,24-01-2025 02:03,57892,1693,1748,365,854,Y
8997,Germany,politics,18-01-2025 07:33,3858,3875,392,,196,N
2511,USA,sports,09-01-2025 09:56,55791,1536,1501,159,,N
7815,UK,,,67735,3741,1821,94,869,Y
6456,Canada,politics,21-01-2025 02:37,70874,799,201,17,580,Y
3611,India,tech,15-01-2025 22:29,81343,1229,1,372,942,Y
9231,Canada,,10-01-2025 20:32,65481,1644,873,362,108,Y
5939,,tech,21-01-2025 02:05,92237,193,660,219,927,Y
